

Data analysis for each instance 
AVG,MED,MAX,MIN
-0.15,-0.019,0.417,-0.943,
-0.131,-0.096,0.564,-0.9,
-0.101,-0.029,0.547,-0.617,
0.006,0.051,0.36,-0.925,
0.036,0.007,0.443,-0.296,
-0.091,0.029,0.549,-0.979,
-0.017,-0.004,0.409,-0.51,
-0.126,-0.064,0.435,-0.622,
-0.147,-0.142,0.679,-0.654,
0.016,0.022,0.608,-0.419,
-0.058,0.012,0.248,-0.772,
-0.165,0.017,0.344,-0.825,
0.075,0.056,0.526,-0.489,
-0.157,-0.021,0.374,-0.93,
0.013,0.061,0.417,-0.422,
-0.023,0.048,0.45,-0.764,
-0.107,-0.027,0.307,-0.641,
-0.021,0.009,0.356,-0.444,
-0.016,0.064,0.263,-0.902,
-0.105,0.028,0.414,-0.818,
-0.013,0.038,0.473,-0.796,
-0.094,-0.034,0.188,-0.926,
-0.161,-0.027,0.176,-0.726,
-0.032,0.02,0.428,-0.688,
0,0.061,0.528,-0.583,
-0.024,-0.002,0.591,-0.531,
-0.194,-0.177,0.659,-0.655,
0.075,0.06,0.857,-0.233,
-0.068,-0.006,0.406,-0.902,
0.11,0.127,0.407,-0.131,
0.035,0.037,0.341,-0.555,
0.073,0.119,0.229,-0.321,
-0.124,-0.041,0.313,-0.822,
-0.036,-0.006,0.189,-0.557,
0.01,0.016,0.467,-0.642,
0.044,0.053,0.449,-0.804,
0.04,0.054,0.403,-0.382,
0.013,0.053,0.38,-0.496,
0.045,0.011,0.432,-0.315,
-0.126,-0.005,0.5,-0.992,
-0.126,-0.044,0.421,-0.932,
-0.033,-0.003,0.353,-0.566,
-0.196,-0.074,0.339,-0.711,
0.01,0.02,0.811,-0.597,
-0.056,0.033,0.536,-0.605,
-0.032,0.051,0.367,-0.875,
0.05,0.073,0.351,-0.394,
-0.017,-0.014,0.325,-0.503,
-0.007,0.027,0.442,-0.748,
-0.147,-0.009,0.818,-0.99,
-0.025,0.029,0.362,-0.849,
-0.023,0.04,0.352,-0.572,
0.041,0.073,0.488,-0.382,
-0.072,0.008,0.238,-0.686,
-0.118,-0.022,0.538,-0.701,
-0.12,-0.034,0.418,-0.89,
-0.037,0.035,0.495,-0.565,
-0.117,-0.029,0.26,-0.582,
-0.021,0.022,0.386,-0.717,
0.048,0.038,0.759,-0.274,
0.006,0.01,0.293,-0.693,
-0.01,0.083,0.434,-0.498,
-0.033,-0.003,0.443,-0.613,
-0.13,-0.048,0.485,-0.691,
-0.219,-0.123,0.341,-0.787,
0.014,0.045,0.526,-0.774,
-0.07,0.035,0.375,-0.65,
-0.058,-0.003,0.508,-0.726,
0.045,0.08,0.481,-0.433,
-0.025,0.035,0.338,-0.55,
0.003,0.035,0.809,-0.612,
-0.03,-0.017,0.418,-0.626,
-0.073,-0.019,0.618,-0.837,
-0.133,0,0.402,-0.901,
-0.017,0.036,0.5,-0.674,
0.135,0.12,0.847,-0.481,
-0.262,-0.189,0.246,-0.916,
0.022,0.051,0.401,-0.934,
-0.106,-0.027,0.369,-0.638,
-0.014,0.022,0.526,-0.57,
-0.07,-0.021,0.419,-0.822,
0.11,0.069,0.732,-0.358,
-0.063,-0.011,0.345,-0.7,
-0.133,-0.007,0.416,-0.929,
-0.109,-0.004,0.286,-0.834,
0.006,0.049,0.752,-0.541,
0.055,0.044,0.344,-0.37,
-0.085,-0.071,0.317,-0.685,
-0.165,-0.054,0.47,-0.639,
-0.117,0.061,0.488,-0.857,
0.034,0.091,0.307,-0.81,
0.07,0.058,0.57,-0.419,
-0.115,-0.018,0.374,-0.879,
0.02,0.054,0.396,-0.893,
-0.174,-0.061,0.245,-0.783,
-0.093,0.027,0.497,-0.724,
-0.155,-0.078,0.574,-0.971,
-0.083,0,0.315,-0.99,
0.055,0.122,0.386,-0.417,
0.045,0.05,0.528,-0.38,
-0.027,0.031,0.552,-0.827,
-0.055,-0.051,0.321,-0.606,
0.026,0.06,0.564,-0.754,
-0.046,0.011,0.447,-0.552,
-0.1,0.018,0.366,-0.726,
0.017,0.054,0.343,-0.388,
0.107,0.086,0.433,-0.374,
-0.05,-0.004,0.305,-0.572,
-0.155,-0.008,0.332,-0.761,
-0.083,0.003,0.564,-0.959,
0.089,0.061,0.594,-0.236,
0.086,0.104,0.343,-0.359,
-0.213,-0.039,0.571,-0.826,
-0.127,-0.043,0.276,-0.815,
-0.047,-0.028,0.525,-0.742,
-0.116,-0.032,0.653,-0.728,
0.212,0.195,0.582,-0.21,
-0.026,0.017,0.368,-0.82,
-0.237,-0.218,0.282,-0.789,
-0.046,0.002,0.389,-0.966,
-0.088,-0.026,0.405,-0.668,
-0.117,-0.001,0.393,-0.737,
-0.108,-0.013,0.818,-0.84,
-0.133,-0.029,0.462,-0.79,
0.069,0.047,0.315,-0.321,
0.072,0.06,0.639,-0.4,
0.181,0.156,0.874,-0.25,
-0.083,-0.011,0.472,-0.86,
-0.025,0.021,0.42,-0.752,
-0.044,-0.005,0.246,-0.467,
-0.169,-0.042,0.231,-0.971,
-0.038,-0.005,0.694,-0.868,
0.097,0.115,0.443,-0.36,
0.009,0.052,0.248,-0.62,
0.026,0.071,0.549,-0.458,
-0.033,0.016,0.481,-0.514,
-0.032,-0.009,0.756,-0.7,
-0.077,-0.013,0.54,-0.69,
-0.178,-0.068,0.47,-0.804,
-0.031,0.03,0.381,-0.493,
-0.223,-0.24,0.559,-0.775,
-0.028,-0.005,0.944,-0.536,
-0.134,-0.044,0.342,-0.705,
0.039,0.136,0.313,-0.555,
-0.125,0.007,0.452,-0.742,
-0.136,-0.055,0.37,-0.633,
-0.021,0.123,0.35,-0.742,
-0.034,-0.004,0.667,-0.686,
0.02,0.08,0.474,-0.955,
-0.044,0.002,0.341,-0.616,
0.101,0.17,0.36,-0.456,
-0.005,0.001,0.44,-0.838,
0.054,0.071,0.498,-0.393,
-0.166,-0.021,0.424,-0.721,
0.01,0.016,0.794,-0.591,
0.082,0.108,0.369,-0.314,
-0.152,-0.024,0.316,-0.675,
-0.271,-0.337,0.429,-0.768,
-0.224,-0.1,0.343,-0.913,
-0.112,0.034,0.385,-0.962,
0.006,0.029,0.415,-0.585,
0.044,0.114,0.34,-0.457,
-0.076,0.009,0.341,-0.598,
-0.165,-0.055,0.562,-0.781,
-0.036,0.005,0.383,-0.72,
-0.012,0.036,0.394,-0.683,
-0.176,-0.07,0.416,-0.72,
-0.217,-0.089,0.453,-0.808,
0.059,0.098,0.383,-0.432,
-0.086,-0.029,0.637,-0.78,
-0.065,0.01,0.424,-0.852,
-0.077,0.041,0.387,-0.891,
0.025,0.095,0.506,-0.513,
-0.099,-0.07,0.323,-0.677,
-0.098,0.015,0.374,-0.841,
-0.057,0.008,0.407,-0.633,
0.108,0.174,0.367,-0.441,
-0.063,0.005,0.421,-0.782,
0.046,0.097,0.433,-0.47,
-0.047,0.043,0.307,-0.734,
-0.124,-0.063,0.418,-0.697,
-0.102,0.007,0.344,-0.945,
0.012,0.074,0.409,-0.879,
0.066,0.098,0.303,-0.374,
-0.084,0.055,0.336,-0.652,
0.007,0.069,0.343,-0.726,
-0.018,-0.01,0.686,-0.702,
-0.011,0.034,0.603,-0.68,
-0.009,-0.003,0.462,-0.396,
-0.007,0.049,0.326,-0.682,
0.066,0.113,0.392,-0.535,
-0.065,0.002,0.473,-0.739,
-0.192,-0.038,0.796,-0.845,
-0.105,-0.016,0.489,-0.71,
-0.061,-0.003,0.497,-0.692,
0.046,0.037,0.3,-0.366,
-0.127,-0.055,0.312,-0.674,
0.02,0.063,0.307,-0.505,
-0.226,-0.028,0.519,-0.83,
